V4_1,Data Marking,calendar-years,Time,administrative-geography,Geography,week-number,Week,sex,Sex,age-groups,AgeGroups,recorded-deaths,Deaths
44,,2020,2020,K04000001,England and Wales,week-24,Week 24,female,Female,40-44,40-44,total-registered-deaths,Total registered deaths
45,,2020,2020,K04000001,England and Wales,week-24,Week 24,all,All,65-69,65-69,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
3,,2021,2021,K04000001,England and Wales,week-24,Week 24,female,Female,45-49,45-49,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
26,,2021,2021,K04000001,England and Wales,week-24,Week 24,male,Male,0-1,00-01,total-registered-deaths,Total registered deaths
3,,2021,2021,K04000001,England and Wales,week-24,Week 24,male,Male,40-44,40-44,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-24,Week 24,female,Female,all-ages,All ages,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
470,,2020,2020,K04000001,England and Wales,week-24,Week 24,female,Female,70-74,70-74,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-24,Week 24,female,Female,20-24,20-24,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2021,2021,K04000001,England and Wales,week-24,Week 24,female,Female,30-34,30-34,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2021,2021,K04000001,England and Wales,week-24,Week 24,female,Female,50-54,50-54,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
40,,2020,2020,K04000001,England and Wales,week-24,Week 24,all,All,65-69,65-69,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
5,,2021,2021,K04000001,England and Wales,week-24,Week 24,male,Male,65-69,65-69,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2021,2021,K04000001,England and Wales,week-24,Week 24,female,Female,15-19,15-19,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
31,,2020,2020,K04000001,England and Wales,week-24,Week 24,female,Female,70-74,70-74,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
28,,2021,2021,K04000001,England and Wales,week-24,Week 24,female,Female,35-39,35-39,total-registered-deaths,Total registered deaths
5,,2020,2020,K04000001,England and Wales,week-24,Week 24,all,All,10-14,10-14,total-registered-deaths,Total registered deaths
163,,2021,2021,K04000001,England and Wales,week-24,Week 24,all,All,45-49,45-49,total-registered-deaths,Total registered deaths
13,,2021,2021,K04000001,England and Wales,week-24,Week 24,all,All,90+,90+,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
950,,2020,2020,K04000001,England and Wales,week-24,Week 24,female,Female,85-89,85-89,total-registered-deaths,Total registered deaths
0,,2021,2021,K04000001,England and Wales,week-24,Week 24,all,All,5-9,05-09,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
75,,2021,2021,K04000001,England and Wales,week-24,Week 24,all,All,all-ages,All ages,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
21,,2021,2021,K04000001,England and Wales,week-24,Week 24,male,Male,20-24,20-24,total-registered-deaths,Total registered deaths
10,,2021,2021,K04000001,England and Wales,week-24,Week 24,all,All,75-79,75-79,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
53,,2021,2021,K04000001,England and Wales,week-24,Week 24,all,All,30-34,30-34,total-registered-deaths,Total registered deaths
1,,2020,2020,K04000001,England and Wales,week-24,Week 24,female,Female,20-24,20-24,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2021,2021,K04000001,England and Wales,week-24,Week 24,female,Female,20-24,20-24,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
3,,2021,2021,K04000001,England and Wales,week-24,Week 24,female,Female,65-69,65-69,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
119,,2020,2020,K04000001,England and Wales,week-24,Week 24,all,All,75-79,75-79,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
3,,2020,2020,K04000001,England and Wales,week-24,Week 24,female,Female,45-49,45-49,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-24,Week 24,female,Female,all-ages,All ages,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-24,Week 24,all,All,0-1,00-01,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
18,,2020,2020,K04000001,England and Wales,week-24,Week 24,all,All,55-59,55-59,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
23,,2021,2021,K04000001,England and Wales,week-24,Week 24,female,Female,30-34,30-34,total-registered-deaths,Total registered deaths
0,,2021,2021,K04000001,England and Wales,week-24,Week 24,all,All,20-24,20-24,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
796,,2020,2020,K04000001,England and Wales,week-24,Week 24,female,Female,80-84,80-84,total-registered-deaths,Total registered deaths
12,,2020,2020,K04000001,England and Wales,week-24,Week 24,female,Female,60-64,60-64,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
310,,2020,2020,K04000001,England and Wales,week-24,Week 24,male,Male,60-64,60-64,total-registered-deaths,Total registered deaths
1,,2020,2020,K04000001,England and Wales,week-24,Week 24,all,All,25-29,25-29,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
138,,2021,2021,K04000001,England and Wales,week-24,Week 24,female,Female,55-59,55-59,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-24,Week 24,female,Female,5-9,05-09,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
18,,2020,2020,K04000001,England and Wales,week-24,Week 24,male,Male,55-59,55-59,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
1323,,2020,2020,K04000001,England and Wales,week-24,Week 24,female,Female,90+,90+,total-registered-deaths,Total registered deaths
682,,2020,2020,K04000001,England and Wales,week-24,Week 24,male,Male,75-79,75-79,total-registered-deaths,Total registered deaths
27,,2020,2020,K04000001,England and Wales,week-24,Week 24,male,Male,0-1,00-01,total-registered-deaths,Total registered deaths
224,,2020,2020,K04000001,England and Wales,week-24,Week 24,all,All,80-84,80-84,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
32,,2021,2021,K04000001,England and Wales,week-24,Week 24,all,All,20-24,20-24,total-registered-deaths,Total registered deaths
139,,2020,2020,K04000001,England and Wales,week-24,Week 24,all,All,75-79,75-79,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
6,,2021,2021,K04000001,England and Wales,week-24,Week 24,all,All,1-4,01-04,total-registered-deaths,Total registered deaths
4,,2021,2021,K04000001,England and Wales,week-24,Week 24,male,Male,45-49,45-49,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
557,,2021,2021,K04000001,England and Wales,week-24,Week 24,male,Male,70-74,70-74,total-registered-deaths,Total registered deaths
10,,2021,2021,K04000001,England and Wales,week-24,Week 24,male,Male,80-84,80-84,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
230,,2021,2021,K04000001,England and Wales,week-24,Week 24,female,Female,60-64,60-64,total-registered-deaths,Total registered deaths
2,,2021,2021,K04000001,England and Wales,week-24,Week 24,female,Female,70-74,70-74,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-24,Week 24,all,All,10-14,10-14,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
70,,2020,2020,K04000001,England and Wales,week-24,Week 24,all,All,70-74,70-74,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-24,Week 24,female,Female,25-29,25-29,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
5,,2020,2020,K04000001,England and Wales,week-24,Week 24,male,Male,40-44,40-44,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
15,,2020,2020,K04000001,England and Wales,week-24,Week 24,female,Female,65-69,65-69,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-24,Week 24,male,Male,30-34,30-34,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
1199,,2021,2021,K04000001,England and Wales,week-24,Week 24,all,All,75-79,75-79,total-registered-deaths,Total registered deaths
11,,2021,2021,K04000001,England and Wales,week-24,Week 24,all,All,80-84,80-84,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
4,,2021,2021,K04000001,England and Wales,week-24,Week 24,male,Male,90+,90+,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
9,,2021,2021,K04000001,England and Wales,week-24,Week 24,female,Female,90+,90+,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-24,Week 24,male,Male,all-ages,All ages,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,all,All,25-29,25-29,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-28,Week 28,female,Female,20-24,20-24,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
2,,2020,2020,K04000001,England and Wales,week-28,Week 28,male,Male,50-54,50-54,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,female,Female,55-59,55-59,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,male,Male,50-54,50-54,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,female,Female,0-1,00-01,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
1,,2020,2020,K04000001,England and Wales,week-28,Week 28,male,Male,20-24,20-24,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,male,Male,35-39,35-39,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,female,Female,35-39,35-39,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
14,,2020,2020,K04000001,England and Wales,week-28,Week 28,female,Female,70-74,70-74,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
65,,2020,2020,K04000001,England and Wales,week-28,Week 28,all,All,85-89,85-89,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
1,,2020,2020,K04000001,England and Wales,week-28,Week 28,all,All,35-39,35-39,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-28,Week 28,all,All,35-39,35-39,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
5,,2020,2020,K04000001,England and Wales,week-28,Week 28,female,Female,60-64,60-64,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,all,All,0-1,00-01,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,all,All,10-14,10-14,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,all,All,90+,90+,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,all,All,0-1,00-01,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,all,All,5-9,05-09,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,all,All,90+,90+,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,female,Female,55-59,55-59,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,all,All,20-24,20-24,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,all,All,0-1,00-01,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,all,All,85-89,85-89,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,all,All,75-79,75-79,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
523,,2020,2020,K04000001,England and Wales,week-28,Week 28,male,Male,70-74,70-74,total-registered-deaths,Total registered deaths
7,,2020,2020,K04000001,England and Wales,week-28,Week 28,male,Male,60-64,60-64,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,female,Female,60-64,60-64,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,female,Female,80-84,80-84,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,female,Female,1-4,01-04,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
27,,2020,2020,K04000001,England and Wales,week-28,Week 28,female,Female,0-1,00-01,total-registered-deaths,Total registered deaths
352,,2020,2020,K04000001,England and Wales,week-28,Week 28,male,Male,65-69,65-69,total-registered-deaths,Total registered deaths
2,,2020,2020,K04000001,England and Wales,week-28,Week 28,male,Male,10-14,10-14,total-registered-deaths,Total registered deaths
2,,2020,2020,K04000001,England and Wales,week-28,Week 28,male,Male,1-4,01-04,total-registered-deaths,Total registered deaths
15,,2020,2020,K04000001,England and Wales,week-28,Week 28,all,All,60-64,60-64,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
807,,2020,2020,K04000001,England and Wales,week-28,Week 28,female,Female,85-89,85-89,total-registered-deaths,Total registered deaths
677,,2020,2020,K04000001,England and Wales,week-28,Week 28,female,Female,80-84,80-84,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,female,Female,85-89,85-89,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,female,Female,60-64,60-64,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,male,Male,all-ages,All ages,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,all,All,65-69,65-69,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,female,Female,55-59,55-59,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
3,,2020,2020,K04000001,England and Wales,week-28,Week 28,female,Female,15-19,15-19,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,female,Female,1-4,01-04,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-28,Week 28,female,Female,15-19,15-19,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,male,Male,1-4,01-04,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,male,Male,65-69,65-69,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,male,Male,0-1,00-01,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,male,Male,40-44,40-44,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,male,Male,55-59,55-59,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,all,All,55-59,55-59,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,all,All,40-44,40-44,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
54,,2020,2020,K04000001,England and Wales,week-28,Week 28,female,Female,90+,90+,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
101,,2020,2020,K04000001,England and Wales,week-28,Week 28,male,Male,45-49,45-49,total-registered-deaths,Total registered deaths
1101,,2020,2020,K04000001,England and Wales,week-28,Week 28,all,All,75-79,75-79,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-28,Week 28,female,Female,0-1,00-01,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
7,,2020,2020,K04000001,England and Wales,week-28,Week 28,female,Female,20-24,20-24,total-registered-deaths,Total registered deaths
751,,2020,2020,K04000001,England and Wales,week-28,Week 28,male,Male,80-84,80-84,total-registered-deaths,Total registered deaths
942,,2020,2020,K04000001,England and Wales,week-28,Week 28,all,All,70-74,70-74,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,male,Male,1-4,01-04,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,male,Male,5-9,05-09,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,all,All,60-64,60-64,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,female,Female,all-ages,All ages,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,all,All,80-84,80-84,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-28,Week 28,female,Female,35-39,35-39,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
35,,2020,2020,K04000001,England and Wales,week-28,Week 28,male,Male,90+,90+,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,male,Male,45-49,45-49,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,male,Male,all-ages,All ages,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,male,Male,40-44,40-44,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,all,All,5-9,05-09,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
2,,2020,2020,K04000001,England and Wales,week-28,Week 28,male,Male,40-44,40-44,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
59,,2020,2020,K04000001,England and Wales,week-28,Week 28,female,Female,90+,90+,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
20,,2020,2020,K04000001,England and Wales,week-28,Week 28,male,Male,25-29,25-29,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,female,Female,5-9,05-09,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,all,All,75-79,75-79,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,male,Male,10-14,10-14,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,male,Male,80-84,80-84,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,female,Female,5-9,05-09,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,all,All,30-34,30-34,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,all,All,1-4,01-04,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,all,All,all-ages,All ages,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,all,All,45-49,45-49,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,all,All,75-79,75-79,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-28,Week 28,male,Male,0-1,00-01,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-28,Week 28,male,Male,15-19,15-19,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
268,,2020,2020,K04000001,England and Wales,week-28,Week 28,male,Male,60-64,60-64,total-registered-deaths,Total registered deaths
63,,2020,2020,K04000001,England and Wales,week-28,Week 28,all,All,80-84,80-84,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
1,,2020,2020,K04000001,England and Wales,week-28,Week 28,male,Male,5-9,05-09,total-registered-deaths,Total registered deaths
34,,2020,2020,K04000001,England and Wales,week-28,Week 28,male,Male,85-89,85-89,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
300,,2020,2020,K04000001,England and Wales,week-28,Week 28,all,All,55-59,55-59,total-registered-deaths,Total registered deaths
2,,2020,2020,K04000001,England and Wales,week-28,Week 28,all,All,5-9,05-09,total-registered-deaths,Total registered deaths
29,,2020,2020,K04000001,England and Wales,week-28,Week 28,male,Male,85-89,85-89,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
17,,2020,2020,K04000001,England and Wales,week-28,Week 28,female,Female,75-79,75-79,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
15,,2020,2020,K04000001,England and Wales,week-28,Week 28,female,Female,70-74,70-74,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,female,Female,0-1,00-01,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,female,Female,0-1,00-01,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,all,All,15-19,15-19,total-registered-deaths,Total registered deaths
1102,,2020,2020,K04000001,England and Wales,week-28,Week 28,female,Female,90+,90+,total-registered-deaths,Total registered deaths
224,,2020,2020,K04000001,England and Wales,week-28,Week 28,all,All,50-54,50-54,total-registered-deaths,Total registered deaths
1,,2020,2020,K04000001,England and Wales,week-28,Week 28,all,All,20-24,20-24,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
3,,2020,2020,K04000001,England and Wales,week-28,Week 28,male,Male,45-49,45-49,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2020,2020,K04000001,England and Wales,week-28,Week 28,female,Female,all-ages,All ages,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
120,,2020,2020,K04000001,England and Wales,week-28,Week 28,female,Female,55-59,55-59,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-28,Week 28,male,Male,1-4,01-04,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
3,,2020,2020,K04000001,England and Wales,week-28,Week 28,female,Female,10-14,10-14,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,female,Female,25-29,25-29,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,male,Male,15-19,15-19,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,female,Female,70-74,70-74,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,female,Female,90+,90+,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,male,Male,0-1,00-01,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-28,Week 28,female,Female,10-14,10-14,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,male,Male,75-79,75-79,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,female,Female,85-89,85-89,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,male,Male,85-89,85-89,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
24,,2020,2020,K04000001,England and Wales,week-28,Week 28,female,Female,35-39,35-39,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-28,Week 28,all,All,30-34,30-34,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
58,,2020,2020,K04000001,England and Wales,week-28,Week 28,all,All,0-1,00-01,total-registered-deaths,Total registered deaths
482,,2020,2020,K04000001,England and Wales,week-28,Week 28,female,Female,75-79,75-79,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,male,Male,40-44,40-44,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,male,Male,20-24,20-24,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,female,Female,1-4,01-04,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-28,Week 28,female,Female,45-49,45-49,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,female,Female,65-69,65-69,total-registered-deaths,Total registered deaths
180,,2020,2020,K04000001,England and Wales,week-28,Week 28,male,Male,55-59,55-59,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-28,Week 28,all,All,15-19,15-19,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
29,,2020,2020,K04000001,England and Wales,week-28,Week 28,female,Female,40-44,40-44,total-registered-deaths,Total registered deaths
7,,2020,2020,K04000001,England and Wales,week-28,Week 28,male,Male,55-59,55-59,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
29,,2020,2020,K04000001,England and Wales,week-28,Week 28,all,All,25-29,25-29,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-28,Week 28,all,All,10-14,10-14,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
1428,,2020,2020,K04000001,England and Wales,week-28,Week 28,all,All,80-84,80-84,total-registered-deaths,Total registered deaths
95,,2020,2020,K04000001,England and Wales,week-28,Week 28,all,All,90+,90+,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
157,,2020,2020,K04000001,England and Wales,week-28,Week 28,female,Female,60-64,60-64,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-28,Week 28,female,Female,1-4,01-04,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
29,,2020,2020,K04000001,England and Wales,week-28,Week 28,male,Male,30-34,30-34,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,male,Male,15-19,15-19,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,male,Male,30-34,30-34,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-28,Week 28,male,Male,5-9,05-09,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-28,Week 28,male,Male,65-69,65-69,total-registered-deaths,Total registered deaths
