"age","gender","deaths.x","deaths.y","deaths","child_age","nb_c","orphans"
"80-84","Male",87,111,24,5,0.0164239918554649,0
"80-84","Male",87,111,24,6,0.0193414552485076,0
"80-84","Male",87,111,24,7,0.0220677580796271,1
"80-84","Male",87,111,24,8,0.0257844635338742,1
"80-84","Male",87,111,24,9,0.0285107663649937,1
"80-84","Male",87,111,24,10,0.0310169350876481,1
"80-84","Male",87,111,24,11,0.0345208757971609,1
"80-84","Male",87,111,24,12,0.0378046823982086,1
"80-84","Male",87,111,24,13,0.0397525454985515,1
"80-84","Male",87,111,24,14,0.0430363520995992,1
"80-84","Male",87,111,24,15,0.0447799883761421,1
"80-84","Male",87,111,24,16,0.0539625767004757,1
"80-84","Male",87,111,24,17,0.0594785205939953,1
"80-84","Female",41,52,11,0,0,0
"80-84","Female",41,52,11,1,0,0
"80-84","Female",41,52,11,2,0,0
"80-84","Female",41,52,11,3,0,0
"80-84","Female",41,52,11,4,0,0
"80-84","Female",41,52,11,5,0,0
"80-84","Female",41,52,11,6,0,0
"80-84","Female",41,52,11,7,0,0
"80-84","Female",41,52,11,8,0,0
"80-84","Female",41,52,11,9,0,0
"80-84","Female",41,52,11,10,0,0
"80-84","Female",41,52,11,11,0,0
"80-84","Female",41,52,11,12,0,0
"80-84","Female",41,52,11,13,0,0
"80-84","Female",41,52,11,14,0,0
"80-84","Female",41,52,11,15,0,0
"80-84","Female",41,52,11,16,0,0
"80-84","Female",41,52,11,17,0,0
"85+","Male",54,70,16,0,0,0
"85+","Male",54,70,16,1,0,0
"85+","Male",54,70,16,2,0,0
"85+","Male",54,70,16,3,0,0
"85+","Male",54,70,16,4,0,0
"85+","Male",54,70,16,5,0,0
"85+","Male",54,70,16,6,0.000990656885605944,0
"85+","Male",54,70,16,7,0.00198131377121189,0
"85+","Male",54,70,16,8,0.00356986311295521,0
"85+","Male",54,70,16,9,0.00456051999856116,0
"85+","Male",54,70,16,10,0.0062088070159055,0
"85+","Male",54,70,16,11,0.00830119668036266,0
"85+","Male",54,70,16,12,0.0110512164765582,0
"85+","Male",54,70,16,13,0.0121228972194073,0
"85+","Male",54,70,16,14,0.0148729170156029,0
"85+","Male",54,70,16,15,0.0167752812115347,0
"85+","Male",54,70,16,16,0.0203837713707138,0
"85+","Male",54,70,16,17,0.023312325129473,0
"85+","Female",32,39,7,0,0,0
"85+","Female",32,39,7,1,0,0
"85+","Female",32,39,7,2,0,0
"85+","Female",32,39,7,3,0,0
"85+","Female",32,39,7,4,0,0
"85+","Female",32,39,7,5,0,0
"85+","Female",32,39,7,6,0,0
"85+","Female",32,39,7,7,0,0
"85+","Female",32,39,7,8,0,0
"85+","Female",32,39,7,9,0,0
"85+","Female",32,39,7,10,0,0
"85+","Female",32,39,7,11,0,0
"85+","Female",32,39,7,12,0,0
"85+","Female",32,39,7,13,0,0
"85+","Female",32,39,7,14,0,0
"85+","Female",32,39,7,15,0,0
"85+","Female",32,39,7,16,0,0
"85+","Female",32,39,7,17,0,0
